"season","dateBorn","position","playerName","team","dateSeasonStart","playerAgeYrs"
"2011",1978-08-08,"O","František Dřížďal","FC Zbrojovka Brno",2010-07-16,31.958904109589
"2011",1978-04-23,"O","Josef Dvorník","FC Zbrojovka Brno",2010-07-16,32.2520547945205
"2011",1980-04-08,"O","Josef Hamouz","FC Zbrojovka Brno",2010-07-16,30.2904109589041
"2011",1982-04-15,"O","Martin Hudec","FC Zbrojovka Brno",2010-07-16,28.2712328767123
"2011",1985-02-01,"O","Martin Husár","FC Zbrojovka Brno",2010-07-16,25.4684931506849
"2011",1986-07-07,"O","Martin Jílek","FC Zbrojovka Brno",2010-07-16,24.041095890411
"2011",1984-08-06,"O","Zdravko Kovačevič","FC Zbrojovka Brno",2010-07-16,25.958904109589
"2011",1992-01-03,"O","Marco Migliorini","FC Zbrojovka Brno",2010-07-16,18.5452054794521
"2011",1990-05-22,"O","Stefan Mitrovič","FC Zbrojovka Brno",2010-07-16,20.1643835616438
"2011",1989-10-27,"O","David Pašek","FC Zbrojovka Brno",2010-07-16,20.7315068493151
"2011",1988-03-18,"O","Matijas Pejić","FC Zbrojovka Brno",2010-07-16,22.3424657534247
"2011",1990-06-16,"O","Luděk Pernica","FC Zbrojovka Brno",2010-07-16,20.0958904109589
"2011",1992-09-29,"O","Dominik Simerský","FC Zbrojovka Brno",2010-07-16,17.8054794520548
"2011",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2010-07-16,34.2904109589041
"2011",1986-04-04,"Z","Tomáš Borek","FC Zbrojovka Brno",2010-07-16,24.2986301369863
"2011",1985-06-10,"Z","Filip Chlup","FC Zbrojovka Brno",2010-07-16,25.1150684931507
"2011",1974-04-26,"Z","Richard Dostálek","FC Zbrojovka Brno",2010-07-16,36.2465753424658
"2011",1991-01-07,"Z","Zdeněk Folprecht","FC Zbrojovka Brno",2010-07-16,19.5342465753425
"2011",1986-12-22,"Z","Jan Kalabiška","FC Zbrojovka Brno",2010-07-16,23.5808219178082
"2011",1990-05-11,"Z","Luboš Košulič","FC Zbrojovka Brno",2010-07-16,20.1945205479452
"2011",1986-09-18,"Z","Lukáš Křeček","FC Zbrojovka Brno",2010-07-16,23.841095890411
"2011",1992-04-26,"Z","Lukáš Matyska","FC Zbrojovka Brno",2010-07-16,18.2328767123288
"2011",1977-11-27,"Z","Tomáš Michálek","FC Zbrojovka Brno",2010-07-16,32.6547945205479
"2011",1990-04-28,"Z","Lukáš Michna","FC Zbrojovka Brno",2010-07-16,20.2301369863014
"2011",1987-02-21,"Z","Tomáš Okleštěk","FC Zbrojovka Brno",2010-07-16,23.413698630137
"2011",1977-01-16,"Z","Tomáš Polách","FC Zbrojovka Brno",2010-07-16,33.5178082191781
"2011",1992-03-05,"Z","Daniel Přerovský","FC Zbrojovka Brno",2010-07-16,18.3753424657534
"2011",1984-03-30,"Z","Filip Rýdel","FC Zbrojovka Brno",2010-07-16,26.3123287671233
"2011",1987-02-01,"Z","Marek Střeštík","FC Zbrojovka Brno",2010-07-16,23.4684931506849
"2011",1990-01-10,"Z","Róbert Valenta","FC Zbrojovka Brno",2010-07-16,20.5260273972603
"2011",1978-09-12,"U","Tomáš Došek","FC Zbrojovka Brno",2010-07-16,31.8630136986301
"2011",1981-05-24,"U","Andrej Hodek","FC Zbrojovka Brno",2010-07-16,29.1643835616438
"2011",1989-09-17,"U","Michael Rabušic","FC Zbrojovka Brno",2010-07-16,20.841095890411
"2011",1989-08-09,"U","Rostislav Šamánek","FC Zbrojovka Brno",2010-07-16,20.9479452054795
"2010",1978-09-27,"B","Tomáš Bureš","FC Zbrojovka Brno",2009-07-25,30.8465753424658
"2010",1980-12-18,"B","Martin Doležal","FC Zbrojovka Brno",2009-07-25,28.6191780821918
"2010",1987-06-04,"O","Jakub Červinek","FC Zbrojovka Brno",2009-07-25,22.1561643835616
"2010",1982-05-10,"O","Petr Čoupek","FC Zbrojovka Brno",2009-07-25,27.227397260274
"2010",1986-09-21,"O","Santos Lira Elton Dos","FC Zbrojovka Brno",2009-07-25,22.8575342465753
"2010",1978-08-08,"O","František Dřížďal","FC Zbrojovka Brno",2009-07-25,30.9835616438356
"2010",1978-04-23,"O","Josef Dvorník","FC Zbrojovka Brno",2009-07-25,31.2767123287671
"2010",1985-02-01,"O","Martin Husár","FC Zbrojovka Brno",2009-07-25,24.4931506849315
"2010",1988-01-27,"O","Jiří Huška","FC Zbrojovka Brno",2009-07-25,21.5068493150685
"2010",1986-07-07,"O","Martin Jílek","FC Zbrojovka Brno",2009-07-25,23.0657534246575
"2010",1990-06-16,"O","Luděk Pernica","FC Zbrojovka Brno",2009-07-25,19.1205479452055
"2010",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2009-07-25,33.3150684931507
"2010",1989-11-09,"Z","Jaroslav Borák","FC Zbrojovka Brno",2009-07-25,19.7205479452055
"2010",1985-06-10,"Z","Filip Chlup","FC Zbrojovka Brno",2009-07-25,24.1397260273973
"2010",1989-05-27,"Z","David Cupák","FC Zbrojovka Brno",2009-07-25,20.1753424657534
"2010",1974-04-26,"Z","Richard Dostálek","FC Zbrojovka Brno",2009-07-25,35.2712328767123
"2010",1986-03-03,"Z","Soares Leonardo Fabricio","FC Zbrojovka Brno",2009-07-25,23.4109589041096
"2010",1986-03-03,"Z","Soares Leorando Fabricio","FC Zbrojovka Brno",2009-07-25,23.4109589041096
"2010",1986-12-22,"Z","Jan Kalabiška","FC Zbrojovka Brno",2009-07-25,22.6054794520548
"2010",1982-08-25,"Z","David Kalivoda","FC Zbrojovka Brno",2009-07-25,26.9342465753425
"2010",1986-09-18,"Z","Lukáš Křeček","FC Zbrojovka Brno",2009-07-25,22.8657534246575
"2010",1985-09-20,"Z","Juraj Križko","FC Zbrojovka Brno",2009-07-25,23.8602739726027
"2010",1990-04-17,"Z","Lukáš Mareček","FC Zbrojovka Brno",2009-07-25,19.2849315068493
"2010",1990-04-28,"Z","Lukáš Michna","FC Zbrojovka Brno",2009-07-25,19.2547945205479
"2010",1987-02-21,"Z","Tomáš Okleštěk","FC Zbrojovka Brno",2009-07-25,22.4383561643836
"2010",1977-01-16,"Z","Tomáš Polách","FC Zbrojovka Brno",2009-07-25,32.5424657534247
"2010",1985-04-22,"Z","Roman Smutný","FC Zbrojovka Brno",2009-07-25,24.2739726027397
"2010",1989-05-08,"Z","Martin Sus","FC Zbrojovka Brno",2009-07-25,20.227397260274
"2010",1985-05-26,"Z","Robert Szegedi","FC Zbrojovka Brno",2009-07-25,24.1808219178082
"2010",1978-09-12,"U","Tomáš Došek","FC Zbrojovka Brno",2009-07-25,30.8876712328767
"2010",1981-05-24,"U","Andrej Hodek","FC Zbrojovka Brno",2009-07-25,28.1890410958904
"2010",1984-02-18,"U","Da Silva Dalmo Inacio","FC Zbrojovka Brno",2009-07-25,25.4493150684931
"2010",1984-02-18,"U","Dalmo Inacio","FC Zbrojovka Brno",2009-07-25,25.4493150684931
"2010",1989-09-17,"U","Michael Rabušic","FC Zbrojovka Brno",2009-07-25,19.8657534246575
"2010",1989-08-09,"U","Rostislav Šamánek","FC Zbrojovka Brno",2009-07-25,19.972602739726
"2010",1990-05-30,"U","Josef Šural","FC Zbrojovka Brno",2009-07-25,19.1671232876712
"2009",1978-09-27,"B","Tomáš Bureš","FC Zbrojovka Brno",2008-08-03,29.8712328767123
"2009",1982-09-16,"B","Martin Lejsal","FC Zbrojovka Brno",2008-08-03,25.8986301369863
"2009",1982-05-10,"O","Petr Čoupek","FC Zbrojovka Brno",2008-08-03,26.2520547945205
"2009",1986-09-21,"O","Santos Lira Elton Dos","FC Zbrojovka Brno",2008-08-03,21.8821917808219
"2009",1978-04-23,"O","Josef Dvorník","FC Zbrojovka Brno",2008-08-03,30.3013698630137
"2009",1988-01-27,"O","Jiří Huška","FC Zbrojovka Brno",2008-08-03,20.5315068493151
"2009",1984-04-01,"O","Martin Kuncl","FC Zbrojovka Brno",2008-08-03,24.3561643835616
"2009",1989-10-27,"O","David Pašek","FC Zbrojovka Brno",2008-08-03,18.7808219178082
"2009",1985-07-22,"O","Zdeněk Polák","FC Zbrojovka Brno",2008-08-03,23.0493150684932
"2009",1977-11-25,"O","Martin Švejnoha","FC Zbrojovka Brno",2008-08-03,30.7095890410959
"2009",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2008-08-03,32.3397260273973
"2009",1981-03-20,"O","Martin Živný","FC Zbrojovka Brno",2008-08-03,27.3917808219178
"2009",1989-11-09,"Z","Jaroslav Borák","FC Zbrojovka Brno",2008-08-03,18.7452054794521
"2009",1977-08-04,"Z","Marek Heinz","FC Zbrojovka Brno",2008-08-03,31.0191780821918
"2009",1982-08-25,"Z","David Kalivoda","FC Zbrojovka Brno",2008-08-03,25.958904109589
"2009",1990-04-17,"Z","Lukáš Mareček","FC Zbrojovka Brno",2008-08-03,18.3095890410959
"2009",1987-02-21,"Z","Tomáš Okleštěk","FC Zbrojovka Brno",2008-08-03,21.4630136986301
"2009",1977-01-16,"Z","Tomáš Polách","FC Zbrojovka Brno",2008-08-03,31.5671232876712
"2009",1987-04-21,"Z","František Schneider","FC Zbrojovka Brno",2008-08-03,21.3013698630137
"2009",1985-04-22,"Z","Roman Smutný","FC Zbrojovka Brno",2008-08-03,23.2986301369863
"2009",1987-02-01,"Z","Marek Střeštík","FC Zbrojovka Brno",2008-08-03,21.5178082191781
"2009",1985-05-26,"Z","Robert Szegedi","FC Zbrojovka Brno",2008-08-03,23.2054794520548
"2009",1986-03-12,"Z","Jan Urban","FC Zbrojovka Brno",2008-08-03,22.4109589041096
"2009",1978-11-10,"Z","Karel Večeřa","FC Zbrojovka Brno",2008-08-03,29.7506849315069
"2009",1977-01-18,"U","Libor Baláž","FC Zbrojovka Brno",2008-08-03,31.5616438356164
"2009",1983-04-10,"U","Aleš Besta","FC Zbrojovka Brno",2008-08-03,25.3342465753425
"2009",1978-09-12,"U","Tomáš Došek","FC Zbrojovka Brno",2008-08-03,29.9123287671233
"2009",1982-10-24,"U","Zbyněk Pospěch","FC Zbrojovka Brno",2008-08-03,25.7945205479452
"2009",1989-09-17,"U","Michael Rabušic","FC Zbrojovka Brno",2008-08-03,18.8904109589041
"2009",1990-05-30,"U","Josef Šural","FC Zbrojovka Brno",2008-08-03,18.1917808219178
"2009",1985-06-13,"U","Pavel Vrána","FC Zbrojovka Brno",2008-08-03,23.1561643835616
"2008",1978-09-27,"B","Tomáš Bureš","FC Zbrojovka Brno",2007-08-06,28.8767123287671
"2008",1982-09-16,"B","Martin Lejsal","FC Zbrojovka Brno",2007-08-06,24.9041095890411
"2008",1986-09-21,"O","Santos Lira Elton Dos","FC Zbrojovka Brno",2007-08-06,20.8876712328767
"2008",1978-04-23,"O","Josef Dvorník","FC Zbrojovka Brno",2007-08-06,29.3068493150685
"2008",1987-06-22,"O","Lukáš Kubáň","FC Zbrojovka Brno",2007-08-06,20.1369863013699
"2008",1984-04-01,"O","Martin Kuncl","FC Zbrojovka Brno",2007-08-06,23.3616438356164
"2008",1982-05-20,"O","Radek Mezlík","FC Zbrojovka Brno",2007-08-06,25.2301369863014
"2008",1977-11-25,"O","Martin Švejnoha","FC Zbrojovka Brno",2007-08-06,29.7150684931507
"2008",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2007-08-06,31.3452054794521
"2008",1981-03-20,"O","Martin Živný","FC Zbrojovka Brno",2007-08-06,26.3972602739726
"2008",1985-08-15,"Z","Martin Hanák","FC Zbrojovka Brno",2007-08-06,21.9890410958904
"2008",1986-10-28,"Z","Mario Holek","FC Zbrojovka Brno",2007-08-06,20.786301369863
"2008",1987-05-20,"Z","Luboš Kalouda","FC Zbrojovka Brno",2007-08-06,20.227397260274
"2008",1990-04-17,"Z","Lukáš Mareček","FC Zbrojovka Brno",2007-08-06,17.3150684931507
"2008",1987-02-21,"Z","Tomáš Okleštěk","FC Zbrojovka Brno",2007-08-06,20.4684931506849
"2008",1978-07-17,"Z","Petr Pavlík","FC Zbrojovka Brno",2007-08-06,29.0739726027397
"2008",1977-01-16,"Z","Tomáš Polách","FC Zbrojovka Brno",2007-08-06,30.572602739726
"2008",1976-02-26,"Z","Patrik Siegl","FC Zbrojovka Brno",2007-08-06,31.4630136986301
"2008",1987-02-01,"Z","Marek Střeštík","FC Zbrojovka Brno",2007-08-06,20.5232876712329
"2008",1978-11-10,"Z","Karel Večeřa","FC Zbrojovka Brno",2007-08-06,28.7561643835616
"2008",1977-01-18,"U","Libor Baláž","FC Zbrojovka Brno",2007-08-06,30.5671232876712
"2008",1983-04-10,"U","Aleš Besta","FC Zbrojovka Brno",2007-08-06,24.3397260273973
"2008",1978-09-12,"U","Tomáš Došek","FC Zbrojovka Brno",2007-08-06,28.9178082191781
"2008",1978-02-28,"U","Milan Pacanda","FC Zbrojovka Brno",2007-08-06,29.4547945205479
"2008",1983-07-06,"U","Pavel Simr","FC Zbrojovka Brno",2007-08-06,24.1013698630137
"2008",1985-06-13,"U","Pavel Vrána","FC Zbrojovka Brno",2007-08-06,22.1616438356164
"2008",1972-10-31,"U","René Wagner","FC Zbrojovka Brno",2007-08-06,34.786301369863
"2007",1978-09-27,"B","Tomáš Bureš","FC Zbrojovka Brno",2006-07-30,27.8575342465753
"2007",1986-01-02,"B","Libor Hrdlička","FC Zbrojovka Brno",2006-07-30,20.586301369863
"2007",1982-09-16,"B","Martin Lejsal","FC Zbrojovka Brno",2006-07-30,23.8849315068493
"2007",1982-09-18,"O","Sašo Gjoreski","FC Zbrojovka Brno",2006-07-30,23.8794520547945
"2007",1984-04-01,"O","Martin Kuncl","FC Zbrojovka Brno",2006-07-30,22.3424657534247
"2007",1989-03-15,"O","Ondřej Mazuch","FC Zbrojovka Brno",2006-07-30,17.386301369863
"2007",1986-11-19,"O","Martin Nosko","FC Zbrojovka Brno",2006-07-30,19.7068493150685
"2007",1977-11-25,"O","Martin Švejnoha","FC Zbrojovka Brno",2006-07-30,28.6958904109589
"2007",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2006-07-30,30.3260273972603
"2007",1979-06-26,"Z","Jaroslav Černý","FC Zbrojovka Brno",2006-07-30,27.1123287671233
"2007",1985-06-10,"Z","Filip Chlup","FC Zbrojovka Brno",2006-07-30,21.1506849315068
"2007",1986-10-28,"Z","Mario Holek","FC Zbrojovka Brno",2006-07-30,19.7671232876712
"2007",1987-05-20,"Z","Luboš Kalouda","FC Zbrojovka Brno",2006-07-30,19.2082191780822
"2007",1983-06-25,"Z","Pavel Mezlík","FC Zbrojovka Brno",2006-07-30,23.1123287671233
"2007",1987-02-21,"Z","Tomáš Okleštěk","FC Zbrojovka Brno",2006-07-30,19.4493150684931
"2007",1983-03-17,"Z","Zdeněk Partyš","FC Zbrojovka Brno",2006-07-30,23.386301369863
"2007",1978-07-17,"Z","Petr Pavlík","FC Zbrojovka Brno",2006-07-30,28.0547945205479
"2007",1977-01-16,"Z","Tomáš Polách","FC Zbrojovka Brno",2006-07-30,29.5534246575342
"2007",1987-04-21,"Z","František Schneider","FC Zbrojovka Brno",2006-07-30,19.2876712328767
"2007",1976-02-26,"Z","Patrik Siegl","FC Zbrojovka Brno",2006-07-30,30.4438356164384
"2007",1987-02-01,"Z","Marek Střeštík","FC Zbrojovka Brno",2006-07-30,19.5041095890411
"2007",1978-11-10,"Z","Karel Večeřa","FC Zbrojovka Brno",2006-07-30,27.7369863013699
"2007",1983-04-10,"U","Aleš Besta","FC Zbrojovka Brno",2006-07-30,23.3205479452055
"2007",1978-02-28,"U","Milan Pacanda","FC Zbrojovka Brno",2006-07-30,28.4356164383562
"2007",1983-07-06,"U","Pavel Simr","FC Zbrojovka Brno",2006-07-30,23.0821917808219
"2007",1985-06-13,"U","Pavel Vrána","FC Zbrojovka Brno",2006-07-30,21.1424657534247
"2007",1972-10-31,"U","René Wagner","FC Zbrojovka Brno",2006-07-30,33.7671232876712
"2007",1973-09-11,"U","Luděk Zelenka","FC Zbrojovka Brno",2006-07-30,32.9041095890411
"2006",1979-12-09,"B","Peter Brezovan","FC Zbrojovka Brno",2005-08-06,25.6767123287671
"2006",1982-09-16,"B","Martin Lejsal","FC Zbrojovka Brno",2005-08-06,22.9041095890411
"2006",1976-04-03,"B","Michal Václavík","FC Zbrojovka Brno",2005-08-06,29.3616438356164
"2006",1982-09-16,"O","Marián Had","FC Zbrojovka Brno",2005-08-06,22.9041095890411
"2006",1977-05-19,"O","David Horejš","FC Zbrojovka Brno",2005-08-06,28.2356164383562
"2006",1977-09-04,"O","Zdeněk Houšt","FC Zbrojovka Brno",2005-08-06,27.9397260273973
"2006",1984-04-01,"O","Martin Kuncl","FC Zbrojovka Brno",2005-08-06,21.3616438356164
"2006",1982-05-20,"O","Radek Mezlík","FC Zbrojovka Brno",2005-08-06,23.2301369863014
"2006",1981-10-26,"O","Aleš Schuster","FC Zbrojovka Brno",2005-08-06,23.7945205479452
"2006",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2005-08-06,29.3452054794521
"2006",1981-03-20,"O","Martin Živný","FC Zbrojovka Brno",2005-08-06,24.3972602739726
"2006",1979-06-26,"Z","Jaroslav Černý","FC Zbrojovka Brno",2005-08-06,26.1315068493151
"2006",1985-06-10,"Z","Filip Chlup","FC Zbrojovka Brno",2005-08-06,20.1698630136986
"2006",1983-03-16,"Z","Lukáš Hlavatý","FC Zbrojovka Brno",2005-08-06,22.4082191780822
"2006",1986-10-28,"Z","Mario Holek","FC Zbrojovka Brno",2005-08-06,18.786301369863
"2006",1981-10-08,"Z","Petr Krátký","FC Zbrojovka Brno",2005-08-06,23.8438356164384
"2006",1983-06-25,"Z","Pavel Mezlík","FC Zbrojovka Brno",2005-08-06,22.1315068493151
"2006",1981-09-23,"Z","Petr Musil","FC Zbrojovka Brno",2005-08-06,23.8849315068493
"2006",1983-03-17,"Z","Zdeněk Partyš","FC Zbrojovka Brno",2005-08-06,22.4054794520548
"2006",1978-07-17,"Z","Petr Pavlík","FC Zbrojovka Brno",2005-08-06,27.0739726027397
"2006",1976-02-26,"Z","Patrik Siegl","FC Zbrojovka Brno",2005-08-06,29.4630136986301
"2006",1985-04-22,"Z","Roman Smutný","FC Zbrojovka Brno",2005-08-06,20.3041095890411
"2006",1987-02-01,"Z","Marek Střeštík","FC Zbrojovka Brno",2005-08-06,18.5232876712329
"2006",1978-11-10,"Z","Karel Večeřa","FC Zbrojovka Brno",2005-08-06,26.7561643835616
"2006",1977-01-18,"U","Libor Baláž","FC Zbrojovka Brno",2005-08-06,28.5671232876712
"2006",1983-04-10,"U","Aleš Besta","FC Zbrojovka Brno",2005-08-06,22.3397260273973
"2006",1983-07-06,"U","Pavel Simr","FC Zbrojovka Brno",2005-08-06,22.1013698630137
"2006",1977-11-05,"U","Petr Švancara","FC Zbrojovka Brno",2005-08-06,27.7698630136986
"2006",1985-06-13,"U","Pavel Vrána","FC Zbrojovka Brno",2005-08-06,20.1616438356164
"2006",1973-09-11,"U","Luděk Zelenka","FC Zbrojovka Brno",2005-08-06,31.9232876712329
"2005",1978-07-02,"B","Tomáš Belic","FC Zbrojovka Brno",2004-08-08,26.1205479452055
"2005",1976-04-03,"B","Michal Václavík","FC Zbrojovka Brno",2004-08-08,28.3671232876712
"2005",1982-09-16,"O","Marián Had","FC Zbrojovka Brno",2004-08-08,21.9095890410959
"2005",1977-09-04,"O","Zdeněk Houšt","FC Zbrojovka Brno",2004-08-08,26.9452054794521
"2005",1970-03-18,"O","Petr Křivánek","FC Zbrojovka Brno",2004-08-08,34.4164383561644
"2005",1982-05-20,"O","Radek Mezlík","FC Zbrojovka Brno",2004-08-08,22.2356164383562
"2005",1981-10-26,"O","Aleš Schuster","FC Zbrojovka Brno",2004-08-08,22.8
"2005",1974-10-13,"O","Pavel Šustr","FC Zbrojovka Brno",2004-08-08,29.841095890411
"2005",1976-04-09,"O","Jan Trousil","FC Zbrojovka Brno",2004-08-08,28.3506849315068
"2005",1981-03-20,"O","Martin Živný","FC Zbrojovka Brno",2004-08-08,23.4027397260274
"2005",1982-11-16,"Z","Michal Belej","FC Zbrojovka Brno",2004-08-08,21.7424657534247
"2005",1979-06-26,"Z","Jaroslav Černý","FC Zbrojovka Brno",2004-08-08,25.1369863013699
"2005",1983-03-16,"Z","Lukáš Hlavatý","FC Zbrojovka Brno",2004-08-08,21.413698630137
"2005",1986-10-28,"Z","Mario Holek","FC Zbrojovka Brno",2004-08-08,17.7917808219178
"2005",1981-12-13,"Z","Tomáš Máša","FC Zbrojovka Brno",2004-08-08,22.6684931506849
"2005",1983-06-25,"Z","Pavel Mezlík","FC Zbrojovka Brno",2004-08-08,21.1369863013699
"2005",1981-09-23,"Z","Petr Musil","FC Zbrojovka Brno",2004-08-08,22.8904109589041
"2005",1983-04-05,"Z","Petr Schwarz","FC Zbrojovka Brno",2004-08-08,21.358904109589
"2005",1979-11-21,"Z","Pavol Sedlák","FC Zbrojovka Brno",2004-08-08,24.7315068493151
"2005",1976-02-26,"Z","Patrik Siegl","FC Zbrojovka Brno",2004-08-08,28.4684931506849
"2005",1977-02-25,"Z","Milan Svoboda","FC Zbrojovka Brno",2004-08-08,27.4684931506849
"2005",1978-11-10,"Z","Karel Večeřa","FC Zbrojovka Brno",2004-08-08,25.7616438356164
"2005",1975-08-05,"Z","Marek Zúbek","FC Zbrojovka Brno",2004-08-08,29.0301369863014
"2005",1977-01-18,"U","Libor Baláž","FC Zbrojovka Brno",2004-08-08,27.572602739726
"2005",1977-09-05,"U","Jiří Kowalík","FC Zbrojovka Brno",2004-08-08,26.9424657534247
"2005",1980-04-27,"U","Karel Kroupa","FC Zbrojovka Brno",2004-08-08,24.2986301369863
"2005",1977-11-05,"U","Petr Švancara","FC Zbrojovka Brno",2004-08-08,26.7753424657534
"2005",1973-09-11,"U","Luděk Zelenka","FC Zbrojovka Brno",2004-08-08,30.9287671232877
"2004",1978-07-02,"B","Tomáš Belic","FC Zbrojovka Brno",2003-07-26,25.0821917808219
"2004",1979-12-09,"B","Peter Brezovan","FC Zbrojovka Brno",2003-07-26,23.6438356164384
"2004",1979-09-20,"O","Roman Drga","FC Zbrojovka Brno",2003-07-26,23.8630136986301
"2004",1977-09-04,"O","Zdeněk Houšt","FC Zbrojovka Brno",2003-07-26,25.9068493150685
"2004",1969-09-11,"O","Martin Kotůlek","FC Zbrojovka Brno",2003-07-26,33.8931506849315
"2004",1981-03-13,"O","Patrik Křap","FC Zbrojovka Brno",2003-07-26,22.3835616438356
"2004",1970-03-18,"O","Petr Křivánek","FC Zbrojovka Brno",2003-07-26,33.3780821917808
"2004",1981-10-26,"O","Aleš Schuster","FC Zbrojovka Brno",2003-07-26,21.7616438356164
"2004",1974-10-13,"O","Pavel Šustr","FC Zbrojovka Brno",2003-07-26,28.8027397260274
"2004",1981-03-20,"O","Martin Živný","FC Zbrojovka Brno",2003-07-26,22.3643835616438
"2004",1979-04-18,"Z","Tomáš Abrahám","FC Zbrojovka Brno",2003-07-26,24.2876712328767
"2004",1982-11-16,"Z","Michal Belej","FC Zbrojovka Brno",2003-07-26,20.7041095890411
"2004",1983-03-16,"Z","Lukáš Hlavatý","FC Zbrojovka Brno",2003-07-26,20.3753424657534
"2004",1979-10-23,"Z","Miloš Krško","FC Zbrojovka Brno",2003-07-26,23.772602739726
"2004",1981-12-13,"Z","Tomáš Máša","FC Zbrojovka Brno",2003-07-26,21.6301369863014
"2004",1983-06-25,"Z","Pavel Mezlík","FC Zbrojovka Brno",2003-07-26,20.0986301369863
"2004",1981-09-23,"Z","Petr Musil","FC Zbrojovka Brno",2003-07-26,21.8520547945205
"2004",1977-02-24,"Z","Jan Nečas","FC Zbrojovka Brno",2003-07-26,26.4328767123288
"2004",1983-04-05,"Z","Petr Schwarz","FC Zbrojovka Brno",2003-07-26,20.3205479452055
"2004",1977-02-25,"Z","Milan Svoboda","FC Zbrojovka Brno",2003-07-26,26.4301369863014
"2004",1975-08-05,"Z","Marek Zúbek","FC Zbrojovka Brno",2003-07-26,27.9917808219178
"2004",1978-04-24,"U","Libor Došek","FC Zbrojovka Brno",2003-07-26,25.2712328767123
"2004",1980-04-27,"U","Karel Kroupa","FC Zbrojovka Brno",2003-07-26,23.2602739726027
"2004",1978-02-28,"U","Milan Pacanda","FC Zbrojovka Brno",2003-07-26,25.4219178082192
"2004",1983-07-06,"U","Pavel Simr","FC Zbrojovka Brno",2003-07-26,20.0684931506849
"2004",1977-11-05,"U","Petr Švancara","FC Zbrojovka Brno",2003-07-26,25.7369863013699
"2003",1978-07-02,"B","Tomáš Belic","FC Zbrojovka Brno",2002-07-24,24.0767123287671
"2003",1979-12-09,"B","Peter Brezovan","FC Zbrojovka Brno",2002-07-24,22.6383561643836
"2003",1964-10-16,"B","Luboš Přibyl","FC Zbrojovka Brno",2002-07-24,37.7945205479452
